"date","o18","varO18","c13","varC13"
1816-12-31,25.5021163010949,0.0372101240071174,25.3623721383075,0.0138500456263273
1817-12-31,25.4842192422164,0.0393358868123528,25.391482621281,0.0149166463084498
1818-12-31,25.4687361077859,0.0411760198409183,25.4392847941168,0.0155533103589391
1819-12-31,25.4560738754034,0.0424949869035345,25.4990222693121,0.0158305747564214
1820-12-31,25.4450618512028,0.0435192378031957,25.5601930859202,0.0162069135170668
1821-12-31,25.4292408895443,0.0440444559754951,25.6121451053158,0.0167070672247291
1822-12-31,25.3971607055842,0.0432948257686689,25.6482818715853,0.0167642150258303
1823-12-31,25.3355236659652,0.0406463100342762,25.6682805096639,0.0157910505986933
1824-12-31,25.2324931841172,0.0364440143492288,25.6789219601191,0.0138541282040023
1825-12-31,25.0830953058386,0.0320620142887833,25.6916604577193,0.0117814437019774
1826-12-31,24.8957017468393,0.0290045573299835,25.7157779874596,0.0105161123289008
1827-12-31,24.6960008290645,0.027694935137788,25.7521983367451,0.0102012803475873
1828-12-31,24.523118083444,0.0274091836331536,25.7916013946094,0.0102411908025033
1829-12-31,24.4142914977687,0.0273385148153693,25.8164598405331,0.0102535996941242
1830-12-31,24.387377451072,0.026915385665859,25.8089522457792,0.0101799075064832
1831-12-31,24.4338165668072,0.0255540925522268,25.7639605342902,0.00981413216680949
1832-12-31,24.5285132552036,0.0228201165878659,25.6916344839758,0.00881675997970888
1833-12-31,24.6478357468302,0.0190024998178728,25.6073366352331,0.00721414931547315
1834-12-31,24.7794085480572,0.0152535402443164,25.5235775408343,0.00559710602692576
1835-12-31,24.9202166158124,0.0128718162212067,25.4496744789962,0.00461352966885897
1836-12-31,25.0657477388618,0.0125353629238703,25.3922205698305,0.0044873108641923
1837-12-31,25.2015762680278,0.0142457748683569,25.3545296358781,0.00517849671587101
1838-12-31,25.3090959556578,0.017509273688745,25.3376921613195,0.00660021841605385
1839-12-31,25.3739531090947,0.0210793933031823,25.3376504689165,0.00819686764236849
1840-12-31,25.3917368143605,0.0234882968528041,25.349039538922,0.00916331379590929
1841-12-31,25.3687663137426,0.0241010381452611,25.3681932546418,0.00922972108014619
1842-12-31,25.3191614462533,0.0232839596138774,25.3921839980943,0.0087428530531497
1843-12-31,25.2589695386093,0.0217250050040434,25.419318628847,0.008097776490672
1844-12-31,25.2001412234243,0.019972748586838,25.4508951970332,0.00744794785737213
1845-12-31,25.1496384255941,0.0185156423635249,25.4901448187611,0.00684981858762512
1846-12-31,25.11251425395,0.0180732341875682,25.5419851269014,0.00654202751832145
1847-12-31,25.0933959223937,0.0195401981904411,25.6124583211845,0.00698665322386205
1848-12-31,25.0966899914168,0.0234030213532037,25.7041167755839,0.00856712180711838
1849-12-31,25.1271723737547,0.0291255791008211,25.8092308898959,0.0112035589961579
1850-12-31,25.1841343088529,0.0348790643877805,25.9122656673689,0.0139457678615713
1851-12-31,25.2606348499505,0.0384807170702857,25.9940656493912,0.0154315537190541
1852-12-31,25.3466149399216,0.0391220684418272,26.0326126217245,0.0151842569329119
1853-12-31,25.4298598194922,0.0379058042721567,26.0053351883163,0.0140658534078284
1854-12-31,25.4972717246427,0.0365882738645951,25.8958728147264,0.0133138516517874
1855-12-31,25.5388683347629,0.036017569272019,25.7053775629271,0.0134131953287806
1856-12-31,25.5515042611704,0.0355983438983571,25.4568478457133,0.0137304807478813
1857-12-31,25.5386835013786,0.0342984467846463,25.1926746166018,0.0132890076218928
1858-12-31,25.5097478702003,0.0322178571352651,24.9658004627693,0.0120359667262164
